Doc Id,Sentiment,TFIDF Score,Total_Number_of_Words,Positive_Word_Count-GI,Negative_Word_Count-GI,Neutral_Word_Count-GI,Objective_Word_Count-GI,Unidentified_Word_Count-GI,Positive_Word_Count-Polarity,Negative_Word_Count-Polarity,Neutral_Word_Count-Polarity,Unidentified_Word_Count-Polarity,SNW-Score,Emoticons_Score,Exclamation_Count,HashTag_Score,Adjective_Score,Gi-Score,Polarity-Score,Final-Score,Exclamation_Score,Final_Score_With_SNW,Bi-Gram_Score,Tri-Gram_Score,NewHashTagScore
1424,neutral,33.756221,11,0,0,9,0,2,2,1,0,8,0,0,0,0,3.330819064,0,5,2.5,0,1.25,56.105956,56.105956,0
1425,neutral,30.834565,13,1,0,4,0,8,2,0,0,11,0.625,0,0,0,2.71892038,3,10,6.5,0,6.375,62.541916,72.458255,0
1426,objective,18.874003,15,1,0,8,0,6,0,0,1,14,0,0,0,0,-6.908898414,3,0,1.5,0,0.75,19.294144,24.691946,3
1427,positive,27.671109,8,2,0,4,0,2,2,0,0,6,0,0,5,1,1.880001482,6,10,8,2.666666667,4,60.643546,71.758633,0
1428,positive,12.402545,10,1,2,3,0,4,1,2,0,7,0.125,0,2,0,1.308286541,-3,-5,-4,-0.533333333,-1.375,26.004017,26.004017,1
1429,positive,7.303754,6,1,0,2,0,3,1,0,0,5,0.375,0,0,1,-0.251932748,3,5,4,0,3.875,22.420536,27.618932,0
1430,positive,24.38026,14,2,2,4,2,4,3,2,0,9,0.625,0,0,0,2.204919443,0,5,2.5,0,4.375,25.269302,25.269302,0
1431,negative,12.683172,13,0,1,4,0,8,0,1,0,12,-0.25,0,0,0,0,-3,-5,-4,0,-3.25,40.879082,40.879082,2
1432,objective,16.12301,17,0,3,4,0,10,0,3,0,14,-0.875,0,0,1,0,-9,-15,-12,0,-10.375,39.483918,44.682314,1
1433,positive,21.80594,18,3,2,3,0,10,3,0,0,15,0.25,0,0,1,2.327582002,3,15,9,0,5.75,37.997221,37.997221,0
1434,positive,19.547619,12,2,0,6,0,4,4,0,0,8,-0.125,0,0,0,0.685930797,6,20,13,0,5.875,75.896029,84.488774,0
1435,objective,16.30925,10,0,0,3,0,7,1,0,0,9,0,0,0,0,0.589370904,0,5,2.5,0,1.25,60.061751,81.983488,0
1436,positive,6.373631,3,1,0,2,0,0,1,0,1,1,0.125,0,1,0,1.400734741,3,5,4,0.266666667,2.625,22.203172,27.120521,0
1437,positive,11.434944,12,1,1,4,2,4,0,1,0,11,0.125,0,0,0,1.961601167,0,-5,-2.5,0,-0.625,16.682403,16.682403,1
1438,neutral,10.167224,7,0,0,1,0,6,0,0,0,7,0,0,0,1,0,0,0,0,0,0,15.285552,22.914189,0
1439,positive,12.141502,8,1,0,3,0,4,1,0,0,7,0,0,0,0,1.468090009,3,5,4,0,2,25.233129,25.233129,1
1440,positive,23.434401,13,0,0,9,0,4,1,0,0,12,-0.125,0,0,1,1.111062687,0,5,2.5,0,0.625,54.623664,64.807345,0
1441,positive,16.541233,10,0,1,4,0,5,0,1,0,9,0,0,0,0,1.050237494,-3,-5,-4,0,-2,30.767521,38.396158,0
1442,objective,11.283769,14,0,0,6,1,7,0,0,1,13,0.5,0,0,0,1.092626002,0,0,0,0,2.5,41.656792,41.656792,1
1443,positive,12.919798,10,0,3,4,0,3,0,1,1,8,0.375,0,0,1,1.218361217,-9,-5,-7,0,-1.625,32.583558,32.583558,0
1444,positive,11.725574,6,0,0,5,0,1,0,0,0,6,0.125,3,0,0,0,0,0,0,0,0.625,26.091037,31.008386,0
1445,objective,29.399803,14,1,0,5,0,8,2,0,0,12,0.625,0,0,0,4.227418155,3,10,6.5,0,6.375,55.526471,65.44281,0
1446,negative,22.337832,11,0,1,8,0,2,1,1,0,9,0.375,0,0,0,-0.019203004,-3,0,-1.5,0,1.125,29.051402,29.051402,0
1447,positive,12.32542,9,0,0,2,0,7,1,0,0,8,0,0,3,0,0,0,5,2.5,0.5,1.25,21.688784,21.688784,0
1448,positive,17.973274,11,1,0,1,0,9,1,1,0,9,0.5,0,0,0,0,3,0,1.5,0,3.25,37.473393,37.473393,0
1449,positive,22.97853,16,3,0,8,0,5,3,0,2,11,0.5,0,0,0,3.270311551,9,15,12,0,8.5,45.544174,45.544174,0
1450,negative,3.356872,3,0,0,2,0,1,0,0,1,2,-0.125,0,0,0,0,0,0,0,0,-0.625,8.555268,8.555268,0
1451,positive,6.130294,9,1,0,2,0,6,2,0,1,6,1,0,0,0,-0.251932748,3,10,6.5,0,8.25,6.237143,6.237143,1
1452,negative,25.148029,12,1,1,4,0,6,2,1,2,7,0,0,0,1,3.033315051,0,5,2.5,0,1.25,56.156362,65.47313,1
1453,negative,14.755036,11,1,0,4,0,6,1,0,0,10,0.25,0,0,1,0,3,5,4,0,3.25,44.320085,54.562206,0
1454,positive,13.89631,6,0,0,2,0,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,36.747048,47.156416,0
1455,negative,17.766971,14,1,1,5,0,7,1,2,1,10,0.625,0,0,0,1.965183119,0,-5,-2.5,0,1.875,43.26256,48.306285,0
1456,negative,13.756005,9,1,1,5,0,2,3,1,1,4,1,0,1,0,1.045058893,0,10,5,0.333333333,7.5,29.036694,29.036694,0
1457,neutral,20.784475,12,0,0,3,1,8,1,0,0,11,0.625,0,0,0,4.296132387,0,5,2.5,0,4.375,47.023212,60.809556,0
1458,positive,6.289247,9,2,0,2,1,4,1,0,0,8,-0.125,0,9,0,0,6,5,5.5,3.3,2.125,15.673368,15.673368,0
1459,negative,11.33497,9,1,0,5,0,3,2,0,0,7,0,0,0,0,1.407712883,3,10,6.5,0,3.25,41.888954,46.007326,0
1460,objective,16.968498,23,1,0,6,0,16,2,0,1,20,0,0,0,0,0,3,10,6.5,0,3.25,33.69469,44.091482,1
1461,neutral,13.115919,13,1,0,7,0,5,2,0,4,7,0,0,0,1,1.967441769,3,10,6.5,0,3.25,32.953988,37.764488,0
1462,positive,16.159791,8,1,0,5,1,1,2,0,0,6,0.375,0,1,0,3.012395507,3,10,6.5,0.433333333,5.125,36.206617,36.206617,0
1463,positive,23.170597,12,1,1,6,1,3,1,1,0,10,0,0,1,0,1.468090009,0,0,0,0,0,31.777244,31.777244,0
1464,positive,4.467188,6,0,0,2,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4.467188,4.467188,0
1465,neutral,17.494376,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38.090603,38.090603,0
1466,objective,16.778256,13,0,0,5,1,7,1,0,0,12,0,0,0,0,0.589370904,0,5,2.5,0,1.25,27.820826,27.820826,1
1467,negative,11.795598,7,0,0,3,0,4,0,0,1,6,0.625,0,0,1,0,0,0,0,0,3.125,44.789124,44.789124,0
1468,objective,24.045699,14,2,0,3,1,8,2,0,0,12,0,0,0,0,1.150964985,6,10,8,0,4,48.200733,53.399129,0
1469,positive,12.414116,6,3,0,1,0,2,3,0,0,3,0.125,0,2,0,2.511754849,9,15,12,1.6,6.625,29.656361,29.656361,0
1470,negative,17.68176,17,0,0,7,0,10,0,1,0,16,0.375,0,0,0,3.419629994,0,-5,-2.5,0,0.625,19.356344,19.356344,1
1471,positive,7.421686,9,1,0,5,1,2,2,0,0,7,0,0,0,1,1.050237494,3,10,6.5,0,3.25,18.347473,18.347473,0
1472,positive,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,objective,17.588568,7,0,0,3,0,4,0,1,0,6,-0.25,0,0,0,-0.302215468,0,-5,-2.5,0,-2.5,31.113618,31.113618,0
1474,positive,24.536648,15,0,1,8,0,6,1,1,1,12,0.625,0,0,0,1.66370625,-3,0,-1.5,0,2.375,43.648658,43.648658,0
1475,positive,8.924411,11,1,0,4,0,6,1,0,0,10,-0.125,0,0,0,0,3,5,4,0,1.375,28.58903,28.58903,0
1476,objective,3.902308,3,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,5,2.5,0.166666667,1.25,3.902308,3.902308,0
1477,objective,14.966032,12,0,0,12,0,0,1,0,0,11,0,0,0,0,2.322537614,0,5,2.5,0,1.25,47.39158,47.39158,0
1478,positive,12.321569,12,1,0,3,0,8,2,0,1,9,0.875,0,0,0,0.589370904,3,10,6.5,0,7.625,20.425023,20.425023,0
1479,neutral,9.756738,12,3,0,2,0,7,3,0,1,8,0.375,0,3,0,2.829796245,9,15,12,2.4,7.875,17.939924,17.939924,0
1480,positive,1.247729,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.815266,9.815266,0
1481,positive,13.255575,9,1,0,4,0,4,0,0,1,8,0.125,0,1,0,0.319031169,3,0,1.5,0.1,1.375,21.677786,21.677786,0
1482,objective,22.246505,14,1,0,7,0,6,1,0,0,13,0,0,0,0,2.948902165,3,5,4,0,2,32.185589,32.185589,0
1483,neutral,22.89626,12,0,0,8,0,4,0,0,1,11,0.125,0,0,0,1.578565397,0,0,0,0,0.625,60.649757,60.649757,1
1484,objective,18.08852,11,0,2,3,0,6,0,2,0,9,0.125,0,2,1,0,-6,-10,-8,-1.066666667,-3.375,29.001114,29.001114,0
1485,objective,13.444208,15,0,0,5,1,9,1,1,0,13,0.375,0,1,0,1.26746821,0,0,0,0,1.875,36.234108,45.396205,0
1486,neutral,23.258909,5,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25.656686,25.656686,0
1487,negative,27.142411,11,1,1,8,0,1,2,2,0,7,1,0,0,0,-3.511718609,0,0,0,0,5,39.380658,39.380658,0
1488,objective,17.672432,15,0,2,5,0,8,1,1,0,13,0.125,0,0,0,1.942950534,-6,0,-3,0,-0.875,23.468226,23.468226,0
1489,positive,24.526875,14,0,0,4,2,8,1,0,0,13,1.375,0,2,0,1.470829509,0,5,2.5,0.333333333,8.125,46.682793,60.469137,0
1490,positive,12.1865,13,2,1,4,1,5,2,1,1,9,0,0,0,0,-0.037613868,3,5,4,0,2,43.069891,50.708988,0
1491,positive,25.495327,10,0,1,6,0,3,0,1,0,9,0,0,3,0,0.081070666,-3,-5,-4,-0.8,-2,46.794685,51.993081,1
1492,positive,6.597902,6,0,1,2,0,3,0,1,0,5,0.125,0,1,1,0,-3,-5,-4,-0.266666667,-1.375,6.724278,6.724278,1
1493,neutral,13.766381,13,0,1,8,0,4,2,0,0,11,0.5,0,3,1,3.17632504,-3,10,3.5,0.7,4.25,39.235855,49.196929,0
1494,negative,14.699725,11,1,1,5,0,4,1,1,1,8,0,0,1,0,1.468090009,0,0,0,0,0,41.213097,41.213097,1
1495,negative,19.754596,16,0,2,7,0,7,0,2,0,14,-0.375,0,0,1,0,-6,-10,-8,0,-5.875,30.230065,30.230065,1
1496,neutral,26.988601,14,0,0,5,0,9,1,0,0,13,0.375,0,0,0,0,0,5,2.5,0,3.125,51.750885,55.600479,0
1497,neutral,3.113302,4,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16.023376,16.023376,0
1498,negative,29.692998,11,1,0,6,0,4,2,0,0,9,0.625,0,0,0,2.461570955,3,10,6.5,0,6.375,51.454247,61.370586,1
1499,objective,18.409716,14,1,1,11,0,1,2,1,1,10,0.125,0,0,1,0,0,5,2.5,0,1.875,31.030448,31.030448,3
1500,negative,11.701208,11,1,2,6,1,1,1,1,2,7,0.25,0,0,3,0.377600142,-3,0,-1.5,0,0.5,52.878128,52.878128,0
1501,negative,12.103356,8,1,0,4,1,2,1,0,0,7,0,0,0,0,0.86123051,3,5,4,0,2,32.670628,37.481128,0
1502,neutral,16.214977,12,0,0,6,0,6,0,1,0,11,-0.75,0,0,0,0.683232691,0,-5,-2.5,0,-5,28.606232,32.06793,0
1503,neutral,18.1088,11,0,1,2,0,8,0,2,0,9,0.625,0,0,0,-0.6445895,-3,-10,-6.5,0,-0.125,67.008423,76.489044,0
1504,positive,11.517211,9,3,0,0,0,6,3,0,0,6,-0.125,0,1,0,2.582367095,9,15,12,0.8,5.375,28.048959,28.048959,0
1505,objective,14.441014,9,0,0,4,1,4,1,0,0,8,0.125,0,0,0,0.869896575,0,5,2.5,0,1.875,34.599474,34.599474,0
1506,positive,26.641831,14,2,0,4,1,7,3,0,0,11,0.5,0,1,0,2.946387107,6,15,10.5,0.7,7.75,51.223872,55.660768,0
1507,objective,27.49463,10,1,0,5,0,4,1,0,0,9,0,0,0,0,0.575659792,3,5,4,0,2,53.497458,58.414807,0
1508,positive,8.429431,7,1,1,1,0,4,2,1,0,4,-0.625,0,1,0,0.765724396,0,5,2.5,0.166666667,-1.875,8.516188,8.516188,3
1509,positive,15.354246,12,1,2,6,0,3,2,1,0,9,-0.25,0,0,1,1.114277086,-3,5,1,0,-0.75,39.772796,39.772796,0
1510,objective,6.606073,11,1,1,5,0,4,1,2,2,6,-0.25,3,0,0,-0.020429655,0,-5,-2.5,0,-2.5,23.26105,23.26105,0
1511,positive,7.724396,8,0,0,1,2,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,14.354056,14.354056,2
1512,objective,7.130089,5,0,0,5,0,0,0,0,0,5,0,0,0,1,0.72854661,0,0,0,0,0,19.542154,19.542154,0
1513,negative,16.069342,4,0,0,1,0,3,0,0,0,4,-0.875,0,2,0,0,0,0,0,0,-4.375,31.996431,31.996431,0
1514,negative,7.574878,11,0,2,3,1,5,0,1,1,9,0,0,3,0,0,-6,-5,-5.5,-1.1,-2.75,15.27571,20.193059,0
1515,positive,12.355688,18,0,0,11,0,7,1,1,2,14,-0.375,0,0,0,0,0,0,0,0,-1.875,22.817027,22.817027,0
1516,positive,16.882874,12,0,0,6,1,5,0,0,0,12,0.5,0,2,0,2.043974075,0,0,0,0,2.5,20.449899,20.449899,0
1517,positive,9.189493,6,0,0,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,34.273243,47.938714,1
1518,objective,8.711461,14,0,1,3,0,10,0,1,0,13,0,0,0,1,0,-3,-5,-4,0,-2,23.433346,23.433346,1
1519,positive,12.695147,9,0,0,4,0,5,0,0,0,9,-0.125,3,0,1,-2.918770691,0,0,0,0,-0.625,22.752452,22.752452,3
1520,objective,17.426597,16,0,0,8,1,7,0,1,0,15,-1,0,1,1,0,0,-5,-2.5,-0.166666667,-6.25,29.717481,40.114273,0
1521,positive,0,3,0,1,0,0,2,0,1,0,2,-0.625,0,0,0,-0.604292568,-3,-5,-4,0,-5.125,3.552237,3.552237,0
1522,objective,2.840866,6,0,0,3,1,2,0,0,0,6,0,0,0,0,-1.451747383,0,0,0,0,0,30.505119,33.886749,0
1523,positive,28.309219,12,1,2,6,1,2,1,3,0,8,-0.75,0,0,0,1.340939989,-3,-10,-6.5,0,-7,43.154537,43.154537,0
1524,positive,15.857238,7,1,0,2,0,4,1,0,0,6,0.5,0,0,0,0,3,5,4,0,4.5,23.747768,23.747768,0
1525,positive,6.791317,11,2,0,5,0,4,2,0,0,9,0.375,0,0,0,0,6,10,8,0,5.875,19.142304,19.142304,0
1526,negative,19.181755,16,0,0,8,1,7,0,0,0,16,0.625,0,0,0,1.916381747,0,0,0,0,3.125,24.918269,24.918269,1
1527,objective,17.034513,12,0,0,10,0,2,2,1,0,9,0.375,0,1,1,2.271043665,0,5,2.5,0.166666667,3.125,35.480832,40.398181,0
1528,positive,16.626368,11,0,0,4,0,7,0,0,0,11,-0.625,0,0,0,0,0,0,0,0,-3.125,27.42327,27.42327,1
1529,negative,23.673823,15,0,2,11,0,2,0,4,2,9,-0.875,0,0,1,-3.146934162,-6,-20,-13,0,-10.875,52.915628,52.915628,0
1530,neutral,25.416067,12,0,1,6,1,4,0,2,0,10,0.125,0,0,0,0,-3,-10,-6.5,0,-2.625,38.506832,38.506832,0
1531,objective,23.325684,12,3,0,0,0,9,2,0,0,10,0,0,0,0,1.163791001,9,10,9.5,0,4.75,24.220975,24.220975,0
1532,positive,18.942091,12,5,0,4,0,3,6,0,0,6,0.375,0,6,0,6.62945475,15,30,22.5,9,13.125,35.93151,35.93151,0
1533,negative,8.744423,10,0,0,4,1,5,0,0,2,8,0.625,0,0,0,0,0,0,0,0,3.125,21.752165,21.752165,0
1534,positive,23.416578,16,1,0,8,0,7,4,0,0,12,0.125,0,0,0,2.222406648,3,20,11.5,0,6.375,52.81112,58.009516,0
1535,neutral,34.754819,11,0,0,7,0,4,0,1,0,10,0,0,1,0,1.470829509,0,-5,-2.5,-0.166666667,-1.25,38.556351,38.556351,0
1536,positive,29.39839,12,1,0,6,0,5,2,0,1,9,0,0,2,0,2.890028712,3,10,6.5,0.866666667,3.25,30.412599,30.412599,0
1537,neutral,10.574492,8,0,0,5,0,3,1,1,0,6,-0.75,0,0,0,2.092714936,0,0,0,0,-3.75,17.809688,17.809688,0
1538,positive,15.725041,15,2,1,7,0,5,2,1,1,11,0,0,0,0,1.778345882,3,5,4,0,2,28.179332,28.179332,0
1539,negative,0,3,0,0,1,0,2,0,1,0,2,-0.75,0,0,0,0,0,-5,-2.5,0,-5,0,0,0
1540,objective,7.969624,12,0,1,6,0,5,0,1,0,11,-1.375,0,0,0,0,-3,-5,-4,0,-8.875,13.30718,23.268254,2
1541,negative,22.748939,16,1,4,6,0,5,2,5,0,9,0.375,0,0,1,0.965424986,-9,-15,-12,0,-4.125,39.422464,39.422464,1
1542,positive,12.427086,7,0,0,5,0,2,1,0,0,6,0,0,0,1,0.958176941,0,5,2.5,0,1.25,38.712161,47.135,0
1543,positive,9.251585,8,1,0,5,0,2,1,1,0,6,0,0,1,0,0,3,0,1.5,0.1,0.75,9.333226,9.333226,0
1544,negative,9.784027,14,0,0,9,1,4,0,1,0,13,0,0,0,0,0,0,-5,-2.5,0,-1.25,33.520106,36.901736,0
1545,neutral,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,negative,18.796929,12,0,0,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,43.14595,43.14595,0
1547,positive,12.872691,18,0,0,6,1,11,0,0,0,18,0.125,0,0,0,0.550915788,0,0,0,0,0.625,21.704461,26.422404,0
1548,objective,1.91248,18,0,1,0,0,17,0,1,0,17,0,0,0,0,-0.592887503,-3,-5,-4,0,-2,5.198396,5.198396,1
1549,objective,24.902046,13,0,0,10,0,3,0,0,0,13,0,0,0,1,0,0,0,0,0,0,66.591465,66.591465,0
1550,objective,4.23749,11,0,0,5,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7.28648,12.004423,0
1551,objective,25.942852,14,0,0,9,0,5,1,1,0,12,-1.375,0,0,0,1.470829509,0,0,0,0,-6.875,60.793912,76.234429,0
1552,objective,22.872367,11,2,0,4,2,3,0,0,1,10,0.625,0,0,0,-5.330333017,6,0,3,0,4.625,27.335146,27.335146,0
1553,positive,8.196978,10,0,0,5,1,4,1,1,0,8,-0.25,0,1,0,2.18448909,0,0,0,0,-1.25,29.504859,33.180255,0
1554,positive,27.238122,19,1,0,4,0,14,2,0,0,17,0.375,0,0,0,-0.251932748,3,10,6.5,0,5.125,32.431048,37.474773,0
1555,objective,25.608184,11,0,0,2,0,9,0,1,0,10,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,50.689423,50.689423,0
1556,positive,8.202,6,0,1,4,0,1,0,1,0,5,-0.25,0,2,0,1.489594673,-3,-5,-4,-0.533333333,-3.25,14.589483,14.589483,0
1557,objective,19.718668,12,0,0,8,1,3,0,1,0,11,-0.875,0,0,0,0.335193614,0,-5,-2.5,0,-5.625,50.419357,60.661478,0
1558,objective,22.127249,10,0,0,7,0,3,0,1,0,9,0,0,0,0,1.134437517,0,-5,-2.5,0,-1.25,42.59691,42.59691,0
1559,neutral,24.921247,11,1,0,8,0,2,1,0,0,10,-0.125,0,0,0,0,3,5,4,0,1.375,42.030627,46.527835,0
1560,negative,14.645298,12,0,2,6,0,4,0,2,0,10,0,0,0,0,-0.561197218,-6,-10,-8,0,-4,41.35828,46.556676,-3
1561,neutral,14.268725,11,2,0,3,1,5,3,1,0,7,1.125,0,0,-3,0.617555918,6,10,8,0,9.625,28.473913,28.473913,0
1562,objective,23.449275,13,2,0,4,0,7,2,0,0,11,-0.5,0,0,0,1.25397252,6,10,8,0,1.5,27.441948,27.441948,2
1563,positive,5.150344,7,0,0,3,0,4,0,0,0,7,0,0,1,1,0,0,0,0,0,0,22.065815,25.187727,1
1564,objective,17.354112,14,1,0,8,0,5,3,2,0,9,-0.625,0,0,1,4.01480181,3,5,4,0,-1.125,24.314926,24.314926,0
1565,positive,8.763248,15,1,0,3,0,11,1,0,0,14,-0.375,0,0,0,0.787203088,3,5,4,0,0.125,12.356119,12.356119,1
1566,positive,8.131819,4,0,2,0,1,1,0,2,0,2,-1.75,0,0,1,-0.062704484,-6,-10,-8,0,-12.75,31.629888,31.629888,0
1567,positive,9.521311,9,1,0,7,0,1,1,0,1,7,0,0,3,0,1.445199217,3,5,4,0.8,2,20.319797,20.319797,0
1568,negative,17.077409,15,0,0,4,1,10,1,1,0,13,0,0,0,0,3.480729822,0,0,0,0,0,55.160195,60.358591,0
1569,negative,18.632699,13,0,2,9,0,2,1,2,1,9,0,0,0,0,-2.461481115,-6,-5,-5.5,0,-2.75,38.825921,38.825921,0
1570,positive,10.943298,11,2,0,6,0,3,3,0,0,8,-0.25,0,0,0,2.323371628,6,15,10.5,0,4,23.495781,23.495781,1
1571,positive,2.414451,8,1,0,1,0,6,1,1,0,6,0,0,1,1,1.114277086,3,0,1.5,0.1,0.75,8.395667,8.395667,0
1572,objective,15.955017,11,0,0,3,0,8,0,1,0,10,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,37.088181,42.131906,2
1573,negative,21.813487,13,0,1,9,0,3,2,1,0,10,0.75,0,0,1,0,-3,5,1,0,4.25,52.009234,52.009234,1
1574,positive,9.619933,6,1,1,1,0,3,1,0,0,5,0.75,0,0,1,0,0,5,2.5,0,5,26.050223,26.050223,0
1575,positive,7.113909,10,0,0,3,0,7,1,0,0,9,0,0,1,0,0,0,5,2.5,0.166666667,1.25,23.348161,26.853651,2
1576,positive,32.931841,22,1,1,10,0,10,3,1,0,18,0,0,1,1,2.378253436,0,10,5,0.333333333,2.5,37.109963,42.027312,0
1577,objective,8.905727,12,0,0,6,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23.739629,23.739629,1
1578,positive,27.522716,14,0,1,6,0,7,0,1,1,12,0,0,0,1,0,-3,-5,-4,0,-2,37.227618,42.271343,0
1579,positive,3.850533,5,1,0,2,0,2,1,0,0,4,0,0,0,0,0,3,5,4,0,2,11.154788,11.154788,0
1580,positive,19.323806,13,1,0,8,0,4,1,0,0,12,0,0,1,0,0,3,5,4,0.266666667,2,34.545904,34.545904,3
1581,neutral,13.653355,16,0,1,9,0,6,0,2,1,13,0,0,0,1,0.408285015,-3,-10,-6.5,0,-3.25,21.277526,21.277526,0
1582,objective,19.868298,15,1,1,5,2,6,1,1,0,13,-0.5,0,0,0,0,0,0,0,0,-2.5,51.901211,62.298003,0
1583,negative,6.20877,12,0,0,7,0,5,2,0,0,10,-0.125,0,2,0,3.074051637,0,10,5,0.666666667,1.875,21.38012,21.38012,0
1584,neutral,9.062181,8,1,0,2,0,5,0,1,0,7,0,0,0,0,0,3,-5,-1,0,-0.5,18.048623,18.048623,0
1585,neutral,14.702414,13,0,0,9,0,4,0,0,0,13,0,0,0,0,0.184837886,0,0,0,0,0,26.654327,26.654327,0
1586,neutral,20.688483,14,0,0,10,0,4,0,1,0,13,-0.875,0,0,0,0.683232691,0,-5,-2.5,0,-5.625,36.04549,36.04549,0
1587,positive,8.289178,7,0,0,4,0,3,1,0,0,6,0,0,0,0,0,0,5,2.5,0,1.25,18.349164,18.349164,0
1588,neutral,8.893319,14,1,0,2,0,11,1,0,1,12,0,0,0,0,0,3,5,4,0,2,14.072188,14.072188,0
1589,positive,8.804366,13,0,1,6,1,5,0,2,0,11,0.5,0,1,0,-0.6445895,-3,-10,-6.5,-0.433333333,-0.75,33.437701,37.262971,0
1590,objective,24.154115,14,2,0,4,0,8,1,1,0,12,-0.625,0,3,0,0.281785813,6,0,3,0.6,-1.625,26.446153,36.280851,0
1591,neutral,7.257833,9,0,0,4,0,5,0,1,1,7,-0.25,0,0,0,0,0,-5,-2.5,0,-2.5,28.742466,28.742466,0
1592,objective,18.855827,11,0,0,4,1,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,33.928229,45.298503,0
1593,neutral,20.843772,11,1,0,5,0,5,1,0,0,10,-0.75,0,1,0,1.925697985,3,5,4,0.266666667,-1.75,29.972915,29.972915,1
1594,neutral,28.903157,14,0,1,5,0,8,0,1,0,13,-0.75,0,0,1,-0.780943442,-3,-5,-4,0,-5.75,41.673802,41.673802,0
1595,objective,19.05908,11,1,0,5,0,5,1,1,0,9,0,0,0,0,0.927524895,3,0,1.5,0,0.75,49.61286,54.656585,2
1596,positive,10.973551,12,1,1,6,0,4,1,1,1,9,-0.5,0,1,1,0.580567424,0,0,0,0,-2.5,17.697247,17.697247,0
1597,positive,18.497364,7,1,1,2,0,3,1,1,0,5,0,0,0,0,1.161268807,0,0,0,0,0,23.04861,23.04861,0
1598,objective,12.900723,13,0,2,8,0,3,1,3,1,8,-0.75,0,0,0,1.810391057,-6,-10,-8,0,-7.75,18.348302,23.546698,1
1599,positive,8.346802,6,0,0,3,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,12.303245,12.303245,0
1600,objective,20.257361,12,0,0,5,1,6,1,0,0,11,0.125,0,2,0,0.900711131,0,5,2.5,0.333333333,1.875,45.453309,59.580577,0
1601,neutral,2.882526,7,0,0,2,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16.298703,24.736777,1
1602,objective,10.239216,10,1,0,6,0,3,2,0,0,8,-0.125,0,0,1,1.05521413,3,10,6.5,0,2.625,20.873141,20.873141,0
1603,positive,14.537,13,0,1,8,1,3,0,2,0,11,-0.5,0,0,0,-0.18922844,-3,-10,-6.5,0,-5.75,27.046283,27.046283,0
1604,positive,24.659005,15,1,1,8,0,5,3,1,2,9,-0.75,0,0,0,1.720224891,0,10,5,0,-1.25,45.1537,45.1537,0
1605,neutral,6.81857,13,1,0,7,1,4,1,1,0,11,0.125,0,0,0,1.407712883,3,0,1.5,0,1.375,21.830861,21.830861,0
1606,neutral,1.247729,6,0,0,3,0,3,0,0,0,6,-0.125,0,1,0,0,0,0,0,0,-0.625,16.473234,16.473234,0
1607,objective,28.452706,13,0,0,7,1,5,2,0,0,11,-0.125,0,0,0,1.846335099,0,10,5,0,1.875,51.36039,51.36039,0
1608,objective,17.404918,15,1,1,6,0,7,1,0,1,13,0,0,0,0,0.696145072,0,5,2.5,0,1.25,33.8721,38.789449,0
1609,positive,14.720507,10,2,1,3,0,4,2,1,1,6,-0.625,0,0,0,6.442401027,3,5,4,0,-1.125,34.443823,34.443823,0
1610,neutral,10.828722,17,0,4,2,0,11,0,3,0,14,-0.875,0,0,0,0,-12,-15,-13.5,0,-11.125,9.305722,9.305722,0
1611,neutral,19.477242,15,0,0,11,0,4,1,0,0,14,-0.125,0,5,0,2.825302878,0,5,2.5,0.833333333,0.625,34.675133,34.675133,0
1612,neutral,13.46006,11,0,1,4,1,5,1,1,1,8,0.5,0,0,0,-0.631232987,-3,0,-1.5,0,1.75,9.843691,9.843691,1
1613,negative,13.973744,15,1,0,6,0,8,1,0,1,13,0.625,0,0,1,-0.087438818,3,5,4,0,5.125,22.232606,22.232606,0
1614,neutral,13.029735,14,1,0,3,0,10,2,0,0,12,0,0,0,0,1.05521413,3,10,6.5,0,3.25,20.724815,25.76854,1
1615,negative,12.941567,4,0,0,1,0,3,0,0,0,4,-0.875,0,3,1,0,0,0,0,0,-4.375,27.547948,27.547948,0
